raw_row_number,date,time,location,lat,lng,district,age,race,sex,officer_id_hash,department_name,type,arrest_made,citation,warning_issued,outcome,contraband,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
14132,9/30/15,16:09:00,Cowles St @ Campfield Ave,41.732451,-72.6813556,SOUTH END,28,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
14141,9/30/15,16:20:00,Broad St @ Maple Ave,41.7357986,-72.6864908,SOUTH END,65,black,male,73502a99e3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
14138,9/30/15,22:10:00,Main St @ Pleasant St,41.7717457,-72.6755955,DOWNTOWN,25,black,male,c92c08468a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
14139,9/30/15,22:10:00,Main St @ Pleasnt St,41.7717457,-72.6755955,DOWNTOWN,25,black,male,c92c08468a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
14150,10/1/15,08:15:00,MAPLE AVE AND SALEM ST,41.730136,-72.689532,SOUTH END,31,hispanic,female,e386753b3e,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,M
14142,10/1/15,09:38:00,1300 MAIN ST,41.7732284,-72.6768627,DOWNTOWN,37,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
14145,10/1/15,14:13:00,CHARTER OAK PL AND WYLLYS ST,41.7564216,-72.6736178,SHELDON-CHARTER OAK,39,white,male,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,V
14144,10/1/15,15:30:00,BARNARD ST AND MAPLE AVE,41.7475098,-72.6804229,BARRY SQUARE,44,hispanic,male,73502a99e3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
14147,10/1/15,18:19:00,JUDSON ST AND MAIN ST,41.755777,-72.6425622,NA,47,black,male,9914d15a92,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
14143,10/1/15,18:37:00,209 CAPEN ST,41.7857829,-72.6826979,NORTHEAST,34,black,female,9914d15a92,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
14149,10/1/15,19:15:00,80 STONE ST,41.73543,-72.7062755,BEHIND THE ROCKS,53,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,N,N,I
14151,10/1/15,19:47:00,PARK TERR AND YORK ST,41.7571409,-72.6941289,FROG HOLLOW,25,black,male,046538e4e0,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
14148,10/1/15,20:25:00,194 CAPEN ST,41.7861647,-72.6818234,NORTHEAST,32,hispanic,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,M
14146,10/1/15,20:51:00,TOWER AVE AND MAIN ST,41.7964404,-72.6631685,NORTHEAST,28,hispanic,male,9914d15a92,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,N
14160,10/2/15,11:02:00,CAPITOL AVE AND JAMES ST,41.7601765,-72.7121025,WEST END,39,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
14156,10/2/15,11:05:00,CAPITOL AVE AND HEATH ST,41.760251,-72.7112396,WEST END,28,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
14173,10/2/15,11:09:00,CAPITOL AVE AND JAMES ST,41.7601765,-72.7121025,WEST END,24,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Window Tint,W,H,N,M
14158,10/2/15,11:41:00,PARK ST AND PROSPECT,41.7564456,-72.7148248,NA,26,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Registration,W,N,N,I
14168,10/2/15,12:05:00,CHAPEL ST SOUTH AND TRUMBULL ST,41.7694354,-72.6752014,DOWNTOWN,26,hispanic,male,bd2bb7092e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
14154,10/2/15,12:31:00,STONE ST AND BROADVIEW TERR,41.7341885,-72.7062621,BEHIND THE ROCKS,34,black,male,d83c8ba318,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,B,N,N,W
14165,10/2/15,12:54:00,150 HOMESTEAD AVE,41.7773686,-72.6929568,UPPER ALBANY,23,black,female,484fe0dd72,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,M
14166,10/2/15,15:03:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,46,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14155,10/2/15,15:15:00,REV MOODY OVERPASS AND MARKET ST,41.7745795,-72.6707824,DOWNTOWN,20,white,male,e386753b3e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
14157,10/2/15,15:20:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,42,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14169,10/2/15,15:24:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,34,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14161,10/2/15,15:32:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,37,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14172,10/2/15,15:35:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,N,N,I
14164,10/2/15,15:41:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,51,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,N,N,I
14171,10/2/15,15:48:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,45,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14167,10/2/15,15:57:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,28,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14153,10/2/15,16:13:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,32,white,male,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,STC Violation,W,N,N,U
14152,10/2/15,16:13:00,CAMPFIELD AVE AND COWLES,41.732451,-72.6813556,SOUTH END,42,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,H,N,I
14176,10/2/15,17:25:00,253 HIGH ST,41.7723915,-72.678116,DOWNTOWN,41,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
14163,10/2/15,21:57:00,PLAINFIELD ST AND CORNWALL ST,41.792186,-72.7011508,BLUE HILLS,50,black,female,e825213ee6,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
14159,10/2/15,22:00:00,1062 ALBANY AVE,41.7816732,-72.6938058,UPPER ALBANY,52,black,male,453cc0661e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
14170,10/2/15,22:12:00,MARTIN ST AND CAPEN ST,41.7856879,-72.6812398,NORTHEAST,63,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
14162,10/2/15,22:18:00,PLAINFIELD ST AND CORNWALL ST,41.792186,-72.7011508,BLUE HILLS,20,black,male,e825213ee6,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
14175,10/2/15,22:49:00,PLAINFIELD ST AND CORNWALL ST,41.792186,-72.7011508,BLUE HILLS,36,black,male,e825213ee6,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
14174,10/2/15,23:51:00,PLAINFIELD ST AND CORNWALL ST,41.792186,-72.7011508,BLUE HILLS,35,black,female,e825213ee6,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
14180,10/3/15,15:00:00,MAIN ST AND TRUMBULL ST,41.7705708,-72.6743214,DOWNTOWN,22,black,male,c9e01c5261,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,V
14181,10/3/15,16:16:00,1291 ALBANY AVE,41.7813073,-72.6983432,UPPER ALBANY,29,black,female,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
14184,10/3/15,16:20:00,AIRPORT AND LOCUST,41.7383236,-72.6663854,SOUTH MEADOWS,66,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
14179,10/3/15,16:43:00,235 WETHERSFIELD AVE,41.7493543,-72.6740983,BARRY SQUARE,36,hispanic,female,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,U
14183,10/3/15,18:30:00,1136 ALBANY AVE,41.7820351,-72.6953117,UPPER ALBANY,42,black,female,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
14177,10/3/15,18:41:00,GREENFIELD ST AND EDGEWOOD ST,41.7838951,-72.6907036,UPPER ALBANY,33,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
14178,10/3/15,19:46:00,169 SEYMOUR ST,41.7567293,-72.6809197,SOUTH GREEN,25,white,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,W,N,N,V
14185,10/3/15,20:15:00,GARDEN ST AND CAPEN ST,41.7860286,-72.6828028,NORTHEAST,34,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
14182,10/3/15,22:15:00,WASHINGTON ST AND WARD ST,41.7562216,-72.6825286,SOUTH GREEN,43,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
14186,10/4/15,10:00:00,290 BROOKFIELD ST,41.7449604,-72.7064833,BEHIND THE ROCKS,46,hispanic,male,165eb6a70e,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,M
14187,10/5/15,02:15:00,91S EXIT 27,41.747799,-72.6904577,BARRY SQUARE,22,black,male,c96271ce1d,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
14189,10/5/15,07:25:00,441 GARDEN ST,41.7810104,-72.6847163,CLAY-ARSENAL,38,hispanic,male,e1402c4015,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
14188,10/5/15,17:07:00,FLATBUSH AVE AND ZION ST,41.7448028,-72.6941215,BEHIND THE ROCKS,31,black,male,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
14192,10/5/15,17:37:00,MATHER ST AND BROOK ST,41.7798664,-72.6828337,CLAY-ARSENAL,29,black,male,9cefd572b8,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
14193,10/5/15,18:12:00,MATHE ST AND BROOK ST,41.7798664,-72.6828337,CLAY-ARSENAL,30,hispanic,male,9cefd572b8,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,H,N,I
14191,10/5/15,19:33:00,MATHER ST AND BROOK ST,41.7798664,-72.6828337,CLAY-ARSENAL,29,black,male,9cefd572b8,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
14190,10/5/15,19:43:00,BROAD ST AND CLIFFORD ST,41.7399752,-72.6871909,BARRY SQUARE,28,hispanic,male,b1f0a7b433,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
14194,10/6/15,12:30:00,BROWN ST AND GEORGE ST,41.7365426,-72.6794968,SOUTH END,39,hispanic,male,c9e01c5261,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,I
14195,10/6/15,18:12:00,BROAD ST AND MAPLE AVE,41.7357986,-72.6864908,SOUTH END,25,hispanic,male,73502a99e3,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,M
14200,10/7/15,01:27:00,18 KENSINGTON ST,41.7917152,-72.670297,NORTHEAST,18,black,male,39759f10a9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Display of Plates,B,N,N,I
14196,10/7/15,11:30:00,BROAD ST AND MAPLE AVE,41.7357986,-72.6864908,SOUTH END,39,black,male,73502a99e3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
14197,10/7/15,11:45:00,BROOKFIELD AND SAYBROOKE,41.7494128,-72.7030634,BEHIND THE ROCKS,29,hispanic,female,d83c8ba318,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,M
14199,10/7/15,12:30:00,CHANDLER ST AND SHERBROOKE,41.740487,-72.704067,BEHIND THE ROCKS,61,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,I
